experiment_id,event_id,priority,event_type,north_m,east_m,is_high_priority,creation_time,activation_time,expiration_time,radius_m,first_detect_time,detected_by_uav,investigation_start_time,investigation_complete_time,investigated_by_uav,final_state
stochastic/N_6_seed_46,5,1,0,1791.05,837.8,0,1781495046.07,1781495046.07,1781495166.07,20.0,,,,,,expired
stochastic/N_6_seed_46,6,1,0,1291.22,53.51,0,1781495046.07,1781495046.07,1781495166.07,20.0,1781495164.144,4.0,,,,expired
stochastic/N_6_seed_46,7,1,0,1853.78,-817.38,0,1781495046.07,1781495046.07,1781495166.07,20.0,,,,,,expired
stochastic/N_6_seed_46,8,3,0,2770.17,-245.59,1,1781495046.07,1781495046.07,1781495166.07,20.0,,,,,,expired
stochastic/N_6_seed_46,9,1,0,2193.69,-211.57,0,1781495046.07,1781495046.07,1781495166.07,20.0,,,,,,expired
stochastic/N_6_seed_46,10,1,0,806.47,-1396.51,0,1781495046.07,1781495046.07,1781495166.07,20.0,,,,,,expired
stochastic/N_6_seed_46,11,4,1,2547.2,-2379.29,1,1781495046.07,1781495046.07,1781495166.07,20.0,,,,,,expired
stochastic/N_6_seed_46,12,1,1,836.21,1275.74,0,1781495046.07,1781495046.07,1781495166.07,20.0,,,,,,expired
stochastic/N_6_seed_46,13,3,1,1516.3,-1061.37,1,1781495061.58,1781495061.58,1781495181.58,20.0,,,,,,expired
stochastic/N_6_seed_46,14,2,1,1041.84,-2114.28,0,1781495063.14,1781495063.14,1781495183.14,20.0,,,,,,expired
stochastic/N_6_seed_46,15,3,1,826.39,1172.72,1,1781495097.35,1781495097.35,1781495217.35,20.0,1781495173.931,3.0,1781495174.051,1781495204.083,3.0,investigated
stochastic/N_6_seed_46,16,1,1,850.78,2826.6,0,1781495142.47,1781495142.47,1781495262.47,20.0,,,,,,expired
stochastic/N_6_seed_46,17,4,0,156.43,-787.01,1,1781495162.27,1781495162.27,1781495282.27,20.0,,,,,,expired
stochastic/N_6_seed_46,18,4,1,1580.99,1569.83,1,1781495186.5,1781495186.5,1781495306.5,20.0,1781495239.615,1.0,1781495239.807,1781495270.906,1.0,investigated
stochastic/N_6_seed_46,19,5,1,446.49,-548.34,1,1781495229.67,1781495229.67,1781495349.67,20.0,,,,,,expired
stochastic/N_6_seed_46,20,2,1,2095.04,-946.47,0,1781495240.2,1781495240.2,1781495360.2,20.0,,,,,,expired
stochastic/N_6_seed_46,21,2,0,1940.59,-2237.1,0,1781495260.38,1781495260.38,1781495380.38,20.0,,,,,,expired
stochastic/N_6_seed_46,22,1,0,1975.85,2729.27,0,1781495299.08,1781495299.08,1781495419.08,20.0,,,,,,expired
stochastic/N_6_seed_46,23,1,0,1215.91,598.36,0,1781495317.11,1781495317.11,1781495437.11,20.0,,,,,,expired
stochastic/N_6_seed_46,24,5,0,2388.3,-560.16,1,1781495353.66,1781495353.66,1781495473.66,20.0,,,,,,expired
stochastic/N_6_seed_46,25,2,1,2308.67,-1312.38,0,1781495364.98,1781495364.98,1781495484.98,20.0,,,,,,expired
stochastic/N_6_seed_46,26,1,1,107.61,-1993.48,0,1781495368.43,1781495368.43,1781495488.43,20.0,,,,,,expired
stochastic/N_6_seed_46,27,4,0,1367.88,-407.83,1,1781495391.56,1781495391.56,1781495511.56,20.0,1781495433.852,4.0,1781495434.044,1781495464.082,4.0,investigated
stochastic/N_6_seed_46,28,2,0,148.91,-524.63,0,1781495391.95,1781495391.95,1781495511.95,20.0,,,,,,expired
stochastic/N_6_seed_46,29,1,0,1999.65,171.1,0,1781495395.48,1781495395.48,1781495515.48,20.0,1781495395.015,3.0,,,,expired
stochastic/N_6_seed_46,30,5,0,406.64,-375.9,1,1781495413.98,1781495413.98,1781495533.98,20.0,,,,,,expired
stochastic/N_6_seed_46,31,4,0,1849.04,-1435.35,1,1781495429.1,1781495429.1,1781495549.1,20.0,,,,,,expired
stochastic/N_6_seed_46,32,1,0,142.58,-2101.68,0,1781495460.6,1781495460.6,1781495580.6,20.0,,,,,,expired
stochastic/N_6_seed_46,33,2,1,1202.4,2869.33,0,1781495492.32,1781495492.32,1781495612.32,20.0,,,,,,expired
stochastic/N_6_seed_46,34,1,1,1809.33,2852.65,0,1781495537.68,1781495537.68,1781495657.68,20.0,,,,,,expired
stochastic/N_6_seed_46,35,2,0,1706.89,-1689.37,0,1781495549.82,1781495549.82,1781495669.82,20.0,,,,,,expired
stochastic/N_6_seed_46,36,1,0,809.72,2769.38,0,1781495551.05,1781495551.05,1781495671.05,20.0,,,,,,expired
stochastic/N_6_seed_46,37,4,0,650.31,-2129.99,1,1781495560.5,1781495560.5,1781495680.5,20.0,1781495559.547,6.0,1781495568.068,1781495598.081,6.0,investigated
stochastic/N_6_seed_46,38,3,0,2543.76,1324.8,1,1781495578.62,1781495578.62,1781495698.62,20.0,,,,,,expired
stochastic/N_6_seed_46,39,5,1,1403.13,2246.52,1,1781495579.88,1781495579.88,1781495699.88,20.0,1781495594.518,2.0,1781495594.702,1781495624.803,2.0,investigated
stochastic/N_6_seed_46,40,2,1,1677.8,-2332.54,0,1781495638.31,1781495638.31,1781495758.31,20.0,,,,,,expired
stochastic/N_6_seed_46,41,1,0,779.57,443.88,0,1781495661.06,1781495661.06,1781495781.06,20.0,,,,,,unresolved_active
stochastic/N_6_seed_46,42,2,1,1390.27,-928.15,0,1781495687.1,1781495687.1,1781495807.1,20.0,1781495687.063,5.0,,,,unresolved_active
stochastic/N_6_seed_46,43,2,1,2037.41,-131.07,0,1781495696.97,1781495696.97,1781495816.97,20.0,1781495697.608,4.0,,,,unresolved_active
stochastic/N_6_seed_46,44,2,0,544.15,-603.78,0,1781495710.74,1781495710.74,1781495830.74,20.0,,,,,,unresolved_active
stochastic/N_6_seed_46,45,1,0,2103.9,-1371.69,0,1781495732.95,1781495732.95,1781495852.95,20.0,,,,,,unresolved_active
stochastic/N_6_seed_46,46,1,0,2020.66,1918.17,0,1781495743.99,1781495743.99,1781495863.99,20.0,,,,,,unresolved_active
stochastic/N_6_seed_46,47,4,0,111.38,2164.99,1,1781495767.1,1781495767.1,1781495887.1,20.0,,,,,,unresolved_active
stochastic/N_6_seed_46,48,2,1,1995.65,-2030.13,0,1781495767.89,1781495767.89,1781495887.89,20.0,,,,,,unresolved_active
stochastic/N_6_seed_47,1,2,1,2771.61,1745.23,0,1781495791.31,1781495791.31,1781495911.31,20.0,,,,,,expired
stochastic/N_6_seed_47,2,1,0,2193.52,-901.39,0,1781495791.31,1781495791.31,1781495911.31,20.0,,,,,,expired
stochastic/N_6_seed_47,3,4,1,1181.44,-1959.57,1,1781495791.31,1781495791.31,1781495911.31,20.0,,,,,,expired
stochastic/N_6_seed_47,4,1,0,112.42,-2393.67,0,1781495791.31,1781495791.31,1781495911.31,20.0,,,,,,expired
stochastic/N_6_seed_47,5,1,0,246.32,2405.43,0,1781495791.31,1781495791.31,1781495911.31,20.0,,,,,,expired
stochastic/N_6_seed_47,6,1,1,1950.46,-468.06,0,1781495791.31,1781495791.31,1781495911.31,20.0,,,,,,expired
stochastic/N_6_seed_47,7,1,0,863.7,359.58,0,1781495791.31,1781495791.31,1781495911.31,20.0,1781495834.297,2.0,,,,expired
stochastic/N_6_seed_47,8,3,0,2232.95,-2280.93,1,1781495791.31,1781495791.31,1781495911.31,20.0,,,,,,expired
stochastic/N_6_seed_47,9,5,1,828.12,-2244.95,1,1781495791.31,1781495791.31,1781495911.31,20.0,,,,,,expired
stochastic/N_6_seed_47,10,5,1,252.93,1156.01,1,1781495791.31,1781495791.31,1781495911.31,20.0,,,,,,expired
stochastic/N_6_seed_47,11,2,1,2071.63,-1156.53,0,1781495791.31,1781495791.31,1781495911.31,20.0,,,,,,expired
stochastic/N_6_seed_47,12,5,0,1260.9,-378.81,1,1781495791.31,1781495791.31,1781495911.31,20.0,1781495877.923,5.0,,,,expired
stochastic/N_6_seed_47,13,1,0,172.21,-311.21,0,1781495828.89,1781495828.89,1781495948.89,20.0,1781495894.178,6.0,,,,expired
stochastic/N_6_seed_47,14,2,1,840.77,1967.15,0,1781495841.1,1781495841.1,1781495961.1,20.0,,,,,,expired
stochastic/N_6_seed_47,15,5,0,2438.16,1878.31,1,1781495863.17,1781495863.17,1781495983.17,20.0,,,,,,expired
stochastic/N_6_seed_47,16,4,0,2192.2,-868.96,1,1781495865.59,1781495865.59,1781495985.59,20.0,,,,,,expired
stochastic/N_6_seed_47,17,4,1,635.96,-370.37,1,1781495877.12,1781495877.12,1781495997.12,20.0,1781495877.099,6.0,1781495877.235,1781495907.255,6.0,investigated
stochastic/N_6_seed_47,18,2,0,1810.35,-1335.03,0,1781495887.0,1781495887.0,1781496007.0,20.0,,,,,,expired
stochastic/N_6_seed_47,19,2,1,1090.41,1483.23,0,1781495887.66,1781495887.66,1781496007.66,20.0,1781496000.198,1.0,,,,expired
stochastic/N_6_seed_47,20,1,1,694.77,729.5,0,1781495901.2,1781495901.2,1781496021.2,20.0,1781495912.782,3.0,,,,expired
stochastic/N_6_seed_47,21,2,0,2376.93,-253.86,0,1781495927.12,1781495927.12,1781496047.12,20.0,,,,,,expired
stochastic/N_6_seed_47,22,1,0,1635.25,2439.67,0,1781495966.33,1781495966.33,1781496086.33,20.0,,,,,,expired
stochastic/N_6_seed_47,23,3,0,2602.24,1920.67,1,1781495993.94,1781495993.94,1781496113.94,20.0,1781496060.27,2.0,1781496060.402,1781496090.461,2.0,investigated
stochastic/N_6_seed_47,24,2,0,1171.75,1877.1,0,1781496007.69,1781496007.69,1781496127.69,20.0,1781496042.014,1.0,,,,expired
stochastic/N_6_seed_47,25,5,0,1126.44,1503.38,1,1781496018.04,1781496018.04,1781496138.04,20.0,1781496018.379,1.0,1781496018.523,1781496048.554,1.0,investigated
stochastic/N_6_seed_47,26,1,1,653.59,-1678.62,0,1781496051.08,1781496051.08,1781496171.08,20.0,1781496074.358,6.0,,,,expired
stochastic/N_6_seed_47,27,1,1,1540.09,1000.44,0,1781496084.29,1781496084.29,1781496204.29,20.0,,,,,,expired
stochastic/N_6_seed_47,28,5,0,2256.99,347.37,1,1781496110.48,1781496110.48,1781496230.48,20.0,,,,,,expired
stochastic/N_6_seed_47,29,4,0,2389.17,809.79,1,1781496114.29,1781496114.29,1781496234.29,20.0,,,,,,expired
stochastic/N_6_seed_47,30,1,0,289.97,877.8,0,1781496125.53,1781496125.53,1781496245.53,20.0,,,,,,expired
stochastic/N_6_seed_47,31,3,0,349.31,-222.98,1,1781496143.98,1781496143.98,1781496263.98,20.0,,,,,,expired
stochastic/N_6_seed_47,32,2,0,1463.84,548.4,0,1781496205.81,1781496205.81,1781496325.81,20.0,1781496228.716,3.0,,,,expired
stochastic/N_6_seed_47,33,1,1,1742.64,2040.94,0,1781496224.68,1781496224.68,1781496344.68,20.0,,,,,,expired
stochastic/N_6_seed_47,34,1,1,354.31,-686.24,0,1781496225.26,1781496225.26,1781496345.26,20.0,,,,,,expired
stochastic/N_6_seed_47,35,2,1,176.17,-1211.79,0,1781496259.4,1781496259.4,1781496379.4,20.0,,,,,,expired
stochastic/N_6_seed_47,36,3,1,1596.19,-2318.38,1,1781496266.95,1781496266.95,1781496386.95,20.0,1781496343.373,6.0,1781496343.533,1781496373.537,6.0,investigated
stochastic/N_6_seed_47,37,2,1,625.02,1510.73,0,1781496270.47,1781496270.47,1781496390.47,20.0,1781496269.238,2.0,,,,expired
stochastic/N_6_seed_47,38,1,0,747.11,-929.8,0,1781496274.33,1781496274.33,1781496394.33,20.0,,,,,,expired
stochastic/N_6_seed_47,39,1,0,2617.41,1069.4,0,1781496275.54,1781496275.54,1781496395.54,20.0,,,,,,expired
stochastic/N_6_seed_47,40,2,1,1041.27,-1323.83,0,1781496288.46,1781496288.46,1781496408.46,20.0,1781496328.209,4.0,,,,expired
stochastic/N_6_seed_47,41,5,1,716.73,140.9,1,1781496298.68,1781496298.68,1781496418.68,20.0,,,,,,expired
stochastic/N_6_seed_47,42,1,0,337.83,581.07,0,1781496305.65,1781496305.65,1781496425.65,20.0,,,,,,expired
stochastic/N_6_seed_47,43,3,0,1027.96,-203.37,1,1781496307.56,1781496307.56,1781496427.56,20.0,,,,,,expired
stochastic/N_6_seed_47,44,1,1,2052.76,-1945.51,0,1781496318.6,1781496318.6,1781496438.6,20.0,,,,,,expired
stochastic/N_6_seed_47,45,1,0,1275.87,545.32,0,1781496374.31,1781496374.31,1781496494.31,20.0,,,,,,expired
stochastic/N_6_seed_47,46,1,1,2680.64,940.15,0,1781496379.4,1781496379.4,1781496499.4,20.0,,,,,,expired
stochastic/N_6_seed_47,47,3,1,1628.39,324.69,1,1781496398.93,1781496398.93,1781496518.93,20.0,1781496474.058,3.0,1781496474.186,1781496504.272,3.0,investigated
stochastic/N_6_seed_47,48,1,0,1306.32,-2087.42,0,1781496408.28,1781496408.28,1781496528.28,20.0,1781496460.389,5.0,,,,unresolved_active
stochastic/N_6_seed_47,49,2,0,1514.71,1104.61,0,1781496423.25,1781496423.25,1781496543.25,20.0,,,,,,unresolved_active
stochastic/N_6_seed_47,50,2,1,2407.15,-2369.14,0,1781496489.41,1781496489.41,1781496609.41,20.0,,,,,,unresolved_active
stochastic/N_6_seed_48,1,2,1,1821.11,514.83,0,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,2,5,0,1143.1,2604.04,1,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,3,2,0,1754.63,1016.61,0,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,4,1,0,2785.59,-718.63,0,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,5,5,1,2702.7,-1695.99,1,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,6,2,1,1008.23,-2024.57,0,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,7,5,0,832.01,106.3,1,1781496537.32,1781496537.32,1781496657.32,20.0,1781496638.022,4.0,1781496638.158,1781496656.298,4.0,investigated
stochastic/N_6_seed_48,8,1,1,886.0,-973.19,0,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,9,1,1,2514.58,-2111.63,0,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,10,1,0,1555.33,-1979.41,0,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,11,5,0,2579.52,-2215.31,1,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,12,3,1,977.13,1370.63,1,1781496537.32,1781496537.32,1781496657.32,20.0,,,,,,expired
stochastic/N_6_seed_48,13,4,0,2274.08,-347.71,1,1781496542.06,1781496542.06,1781496662.06,20.0,,,,,,expired
stochastic/N_6_seed_48,14,1,0,2463.59,-674.32,0,1781496563.01,1781496563.01,1781496683.01,20.0,,,,,,expired
stochastic/N_6_seed_48,15,1,1,2476.11,1253.18,0,1781496587.43,1781496587.43,1781496707.43,20.0,,,,,,expired
stochastic/N_6_seed_48,16,4,1,550.45,-1894.46,1,1781496616.08,1781496616.08,1781496736.08,20.0,,,,,,expired
stochastic/N_6_seed_48,17,4,0,1631.34,-1382.13,1,1781496640.19,1781496640.19,1781496760.19,20.0,,,,,,expired
stochastic/N_6_seed_48,18,2,1,730.68,-1054.49,0,1781496668.8,1781496668.8,1781496788.8,20.0,1781496701.224,6.0,,,,expired
stochastic/N_6_seed_48,19,5,1,395.37,2615.84,1,1781496679.86,1781496679.86,1781496799.86,20.0,,,,,,expired
stochastic/N_6_seed_48,20,2,1,1258.69,-715.31,0,1781496697.19,1781496697.19,1781496817.19,20.0,1781496697.696,5.0,,,,expired
stochastic/N_6_seed_48,21,1,0,1001.35,1558.63,0,1781496707.04,1781496707.04,1781496827.04,20.0,,,,,,expired
stochastic/N_6_seed_48,22,1,0,487.4,-1934.4,0,1781496734.09,1781496734.09,1781496854.09,20.0,,,,,,expired
stochastic/N_6_seed_48,23,5,0,672.84,-131.48,1,1781496735.17,1781496735.17,1781496855.17,20.0,,,,,,expired
stochastic/N_6_seed_48,24,4,0,283.34,-205.22,1,1781496753.48,1781496753.48,1781496873.48,20.0,,,,,,expired
stochastic/N_6_seed_48,25,5,0,728.46,521.95,1,1781496754.78,1781496754.78,1781496874.78,20.0,,,,,,expired
stochastic/N_6_seed_48,26,1,1,2003.87,2216.36,0,1781496790.49,1781496790.49,1781496910.49,20.0,,,,,,expired
stochastic/N_6_seed_48,27,1,0,1768.74,2436.66,0,1781496802.76,1781496802.76,1781496922.76,20.0,,,,,,expired
stochastic/N_6_seed_48,28,4,0,2498.73,-1835.33,1,1781496821.71,1781496821.71,1781496941.71,20.0,,,,,,expired
stochastic/N_6_seed_48,29,2,1,975.09,1894.93,0,1781496868.36,1781496868.36,1781496988.36,20.0,,,,,,expired
stochastic/N_6_seed_48,30,1,1,2634.81,1946.95,0,1781496876.64,1781496876.64,1781496996.64,20.0,1781496907.996,2.0,,,,expired
stochastic/N_6_seed_48,31,1,1,1522.35,439.77,0,1781496885.72,1781496885.72,1781497005.72,20.0,,,,,,expired
stochastic/N_6_seed_48,32,2,0,2017.08,-1967.67,0,1781496962.09,1781496962.09,1781497082.09,20.0,,,,,,expired
stochastic/N_6_seed_48,33,2,0,461.47,-2399.78,0,1781496974.52,1781496974.52,1781497094.52,20.0,,,,,,expired
stochastic/N_6_seed_48,34,1,0,2159.09,1586.01,0,1781496994.75,1781496994.75,1781497114.75,20.0,,,,,,expired
stochastic/N_6_seed_48,35,3,0,2327.4,711.72,1,1781497012.85,1781497012.85,1781497132.85,20.0,,,,,,expired
stochastic/N_6_seed_48,36,1,1,1935.33,-983.5,0,1781497026.35,1781497026.35,1781497146.35,20.0,1781497027.019,4.0,,,,expired
stochastic/N_6_seed_48,37,2,1,1453.68,5.72,0,1781497094.19,1781497094.19,1781497214.19,20.0,,,,,,expired
stochastic/N_6_seed_48,38,3,1,1428.72,-2137.07,1,1781497107.5,1781497107.5,1781497227.5,20.0,1781497154.144,6.0,,,,expired
stochastic/N_6_seed_48,39,2,1,341.71,-293.32,0,1781497113.44,1781497113.44,1781497233.44,20.0,,,,,,expired
stochastic/N_6_seed_48,40,5,1,158.9,-1540.15,1,1781497126.6,1781497126.6,1781497246.6,20.0,,,,,,expired
stochastic/N_6_seed_48,41,4,0,1247.08,-1826.22,1,1781497137.33,1781497137.33,1781497257.33,20.0,1781497138.395,5.0,1781497138.539,1781497168.391,5.0,investigated
stochastic/N_6_seed_48,42,4,1,666.83,269.12,1,1781497160.04,1781497160.04,1781497280.04,20.0,,,,,,unresolved_active
stochastic/N_6_seed_48,43,2,0,2030.18,1352.5,0,1781497184.68,1781497184.68,1781497304.68,20.0,,,,,,unresolved_active
stochastic/N_6_seed_48,44,3,1,2424.02,-1259.79,1,1781497190.76,1781497190.76,1781497310.76,20.0,,,,,,unresolved_active
stochastic/N_6_seed_48,45,2,0,2600.06,-684.36,0,1781497200.72,1781497200.72,1781497320.72,20.0,,,,,,unresolved_active
stochastic/N_6_seed_48,46,5,0,673.85,2587.76,1,1781497210.06,1781497210.06,1781497330.06,20.0,,,,,,unresolved_active
stochastic/N_6_seed_48,47,1,0,833.49,-815.13,0,1781497225.1,1781497225.1,1781497345.1,20.0,,,,,,unresolved_active
stochastic/N_6_seed_48,48,4,1,960.46,1192.29,1,1781497228.91,1781497228.91,1781497348.91,20.0,1781497227.043,2.0,1781497229.01,1781497259.027,3.0,investigated
stochastic/N_6_seed_48,49,2,1,2618.74,-2004.8,0,1781497238.62,1781497238.62,1781497358.62,20.0,,,,,,unresolved_active
stochastic/N_6_seed_48,50,2,0,2078.29,2023.16,0,1781497242.71,1781497242.71,1781497362.71,20.0,,,,,,unresolved_active
stochastic/N_6_seed_48,51,2,1,2048.84,985.41,0,1781497255.24,1781497255.24,1781497375.24,20.0,,,,,,unresolved_active
stochastic/N_6_seed_48,52,5,0,391.27,1997.0,1,1781497256.03,1781497256.03,1781497376.03,20.0,,,,,,unresolved_active
stochastic/N_6_seed_49,1,1,1,321.47,-1016.12,0,1781497283.73,1781497283.73,1781497403.73,20.0,1781497355.85,6.0,,,,expired
stochastic/N_6_seed_49,2,1,0,1335.16,-1348.16,0,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,3,5,1,1974.04,33.75,1,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,4,3,1,2671.97,1518.04,1,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,5,4,0,2274.35,2264.51,1,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,6,3,1,2068.04,-540.25,1,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,7,4,0,545.38,2464.87,1,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,8,3,0,1831.56,654.31,1,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,9,1,1,911.78,2409.52,0,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,10,3,1,969.84,1689.34,1,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,11,1,1,1056.59,1759.94,0,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,12,1,0,750.18,2049.34,0,1781497283.73,1781497283.73,1781497403.73,20.0,,,,,,expired
stochastic/N_6_seed_49,13,2,1,1327.2,-2265.11,0,1781497292.78,1781497292.78,1781497412.78,20.0,,,,,,expired
stochastic/N_6_seed_49,14,2,0,799.93,658.79,0,1781497305.35,1781497305.35,1781497425.35,20.0,1781497350.961,3.0,,,,expired
stochastic/N_6_seed_49,15,3,0,2682.73,2153.92,1,1781497326.27,1781497326.27,1781497446.27,20.0,,,,,,expired
stochastic/N_6_seed_49,16,2,1,1848.65,-501.8,0,1781497338.98,1781497338.98,1781497458.98,20.0,,,,,,expired
stochastic/N_6_seed_49,17,3,0,2451.71,174.28,1,1781497349.01,1781497349.01,1781497469.01,20.0,,,,,,expired
stochastic/N_6_seed_49,18,4,1,1395.05,2293.04,1,1781497357.55,1781497357.55,1781497477.55,20.0,,,,,,expired
stochastic/N_6_seed_49,19,1,0,2797.07,-2166.96,0,1781497399.82,1781497399.82,1781497519.82,20.0,,,,,,expired
stochastic/N_6_seed_49,20,4,1,1600.05,739.68,1,1781497406.77,1781497406.77,1781497526.77,20.0,1781497458.749,3.0,1781497458.865,1781497488.943,3.0,investigated
stochastic/N_6_seed_49,21,4,1,2464.94,-52.06,1,1781497408.78,1781497408.78,1781497528.78,20.0,,,,,,expired
stochastic/N_6_seed_49,22,3,1,1503.42,-197.96,1,1781497439.61,1781497439.61,1781497559.61,20.0,1781497456.656,4.0,1781497456.848,1781497486.908,4.0,investigated
stochastic/N_6_seed_49,23,1,1,329.23,2782.08,0,1781497470.5,1781497470.5,1781497590.5,20.0,,,,,,expired
stochastic/N_6_seed_49,24,2,0,794.21,2498.83,0,1781497516.78,1781497516.78,1781497636.78,20.0,,,,,,expired
stochastic/N_6_seed_49,25,3,1,439.62,-1290.83,1,1781497521.2,1781497521.2,1781497641.2,20.0,,,,,,expired
stochastic/N_6_seed_49,26,5,0,1837.75,-2225.78,1,1781497524.84,1781497524.84,1781497644.84,20.0,,,,,,expired
stochastic/N_6_seed_49,27,1,1,1548.78,647.48,0,1781497528.84,1781497528.84,1781497648.84,20.0,1781497532.838,3.0,,,,expired
stochastic/N_6_seed_49,28,1,0,1098.02,1446.51,0,1781497539.67,1781497539.67,1781497659.67,20.0,,,,,,expired
stochastic/N_6_seed_49,29,3,0,1361.3,-996.97,1,1781497549.58,1781497549.58,1781497669.58,20.0,,,,,,expired
stochastic/N_6_seed_49,30,5,1,1055.02,-71.44,1,1781497604.17,1781497604.17,1781497724.17,20.0,1781497605.308,4.0,1781497605.476,1781497635.508,4.0,investigated
stochastic/N_6_seed_49,31,2,1,1376.66,1598.94,0,1781497605.46,1781497605.46,1781497725.46,20.0,,,,,,expired
stochastic/N_6_seed_49,32,4,1,2407.75,-462.44,1,1781497616.01,1781497616.01,1781497736.01,20.0,,,,,,expired
stochastic/N_6_seed_49,33,2,0,401.13,-1282.55,0,1781497616.11,1781497616.11,1781497736.11,20.0,,,,,,expired
stochastic/N_6_seed_49,34,1,1,944.58,-735.11,0,1781497647.61,1781497647.61,1781497767.61,20.0,1781497691.395,4.0,,,,expired
stochastic/N_6_seed_49,35,3,0,2100.66,-1573.45,1,1781497654.64,1781497654.64,1781497774.64,20.0,,,,,,expired
stochastic/N_6_seed_49,36,3,1,1121.5,-2240.18,1,1781497685.89,1781497685.89,1781497805.89,20.0,1781497686.593,6.0,1781497686.713,1781497716.757,6.0,investigated
stochastic/N_6_seed_49,37,1,1,1236.03,332.01,0,1781497709.07,1781497709.07,1781497829.07,20.0,,,,,,expired
stochastic/N_6_seed_49,38,1,1,513.35,2865.34,0,1781497712.73,1781497712.73,1781497832.73,20.0,,,,,,expired
stochastic/N_6_seed_49,39,2,0,1697.34,-1122.86,0,1781497754.34,1781497754.34,1781497874.34,20.0,1781497761.194,4.0,,,,expired
stochastic/N_6_seed_49,40,1,1,2738.51,1168.67,0,1781497769.59,1781497769.59,1781497889.59,20.0,,,,,,expired
stochastic/N_6_seed_49,41,5,1,1704.3,2006.47,1,1781497826.54,1781497826.54,1781497946.54,20.0,,,,,,expired
stochastic/N_6_seed_49,42,1,0,748.04,1225.89,0,1781497873.26,1781497873.26,1781497993.26,20.0,,,,,,expired
stochastic/N_6_seed_49,43,1,1,2453.1,-465.73,0,1781497891.74,1781497891.74,1781498011.74,20.0,,,,,,unresolved_active
stochastic/N_6_seed_49,44,4,0,1402.18,2879.64,1,1781497913.65,1781497913.65,1781498033.65,20.0,,,,,,unresolved_active
stochastic/N_6_seed_49,45,2,0,2584.87,491.25,0,1781497923.43,1781497923.43,1781498043.43,20.0,,,,,,unresolved_active
stochastic/N_6_seed_49,46,4,0,1244.29,1233.68,1,1781497931.62,1781497931.62,1781498051.62,20.0,,,,,,unresolved_active
stochastic/N_6_seed_49,47,3,0,2458.52,1196.69,1,1781497932.83,1781497932.83,1781498052.83,20.0,1781497974.942,2.0,1781497975.086,1781498005.092,2.0,investigated
stochastic/N_6_seed_49,48,3,0,2454.68,-241.53,1,1781497949.25,1781497949.25,1781498069.25,20.0,,,,,,unresolved_active
